2018/11/12,青果,野菜,豊洲,にんじん,相対,27000.0
2018/11/12,青果,野菜,大田,にんじん,相対,140092.0
2018/11/12,青果,野菜,豊島,にんじん,相対,30000.0
2018/11/12,青果,野菜,淀橋,にんじん,相対,40488.0
2018/11/12,青果,野菜,板橋,にんじん,相対,21100.0
2018/11/12,青果,野菜,世田谷,にんじん,相対,5914.0
2018/11/12,青果,野菜,北足立,にんじん,相対,17000.0
2018/11/12,青果,野菜,多摩NT,にんじん,相対,2320.0
2018/11/12,青果,野菜,葛西,にんじん,相対,12600.0
2018/11/12,青果,野菜,豊洲,にんじん,第三者等,40.0
2018/11/12,青果,野菜,大田,にんじん,第三者等,5100.0
2018/11/12,青果,野菜,豊島,にんじん,第三者等,0
2018/11/12,青果,野菜,淀橋,にんじん,第三者等,0
2018/11/12,青果,野菜,板橋,にんじん,第三者等,0
2018/11/12,青果,野菜,世田谷,にんじん,第三者等,0
2018/11/12,青果,野菜,北足立,にんじん,第三者等,0
2018/11/12,青果,野菜,多摩NT,にんじん,第三者等,0
2018/11/12,青果,野菜,葛西,にんじん,第三者等,0
2018/11/12,青果,野菜,豊洲,ごぼう,相対,3464.0
2018/11/12,青果,野菜,大田,ごぼう,相対,19520.0
2018/11/12,青果,野菜,豊島,ごぼう,相対,3000.0
2018/11/12,青果,野菜,淀橋,ごぼう,相対,10396.0
2018/11/12,青果,野菜,板橋,ごぼう,相対,2700.0
2018/11/12,青果,野菜,世田谷,ごぼう,相対,719.0
2018/11/12,青果,野菜,北足立,ごぼう,相対,6000.0
2018/11/12,青果,野菜,多摩NT,ごぼう,相対,197.0
2018/11/12,青果,野菜,葛西,ごぼう,相対,1200.0
2018/11/12,青果,野菜,豊洲,れんこん,せり・入札,64.0
2018/11/12,青果,野菜,大田,れんこん,せり・入札,120.0
2018/11/12,青果,野菜,豊島,れんこん,せり・入札,0
2018/11/12,青果,野菜,淀橋,れんこん,せり・入札,0
2018/11/12,青果,野菜,板橋,れんこん,せり・入札,0
2018/11/12,青果,野菜,世田谷,れんこん,せり・入札,0
2018/11/12,青果,野菜,北足立,れんこん,せり・入札,0
2018/11/12,青果,野菜,多摩NT,れんこん,せり・入札,0
2018/11/12,青果,野菜,葛西,れんこん,せり・入札,0
2018/11/12,青果,野菜,豊洲,れんこん,相対,6425.0
2018/11/12,青果,野菜,大田,れんこん,相対,17028.0
2018/11/12,青果,野菜,豊島,れんこん,相対,1000.0
2018/11/12,青果,野菜,淀橋,れんこん,相対,4678.0
2018/11/12,青果,野菜,板橋,れんこん,相対,2800.0
2018/11/12,青果,野菜,世田谷,れんこん,相対,804.0
2018/11/12,青果,野菜,北足立,れんこん,相対,4500.0
2018/11/12,青果,野菜,多摩NT,れんこん,相対,476.0
2018/11/12,青果,野菜,葛西,れんこん,相対,1700.0
2018/11/12,青果,野菜,豊洲,キャベツ,せり・入札,100.0
2018/11/12,青果,野菜,大田,キャベツ,せり・入札,751.0
2018/11/12,青果,野菜,豊島,キャベツ,せり・入札,100.0
2018/11/12,青果,野菜,淀橋,キャベツ,せり・入札,0
2018/11/12,青果,野菜,板橋,キャベツ,せり・入札,150.0
2018/11/12,青果,野菜,世田谷,キャベツ,せり・入札,170.0
2018/11/12,青果,野菜,北足立,キャベツ,せり・入札,100.0
2018/11/12,青果,野菜,多摩NT,キャベツ,せり・入札,0
2018/11/12,青果,野菜,葛西,キャベツ,せり・入札,100.0
2018/11/12,青果,野菜,豊洲,キャベツ,相対,96144.0
2018/11/12,青果,野菜,大田,キャベツ,相対,321255.0
2018/11/12,青果,野菜,豊島,キャベツ,相対,39900.0
2018/11/12,青果,野菜,淀橋,キャベツ,相対,117102.0
2018/11/12,青果,野菜,板橋,キャベツ,相対,40650.0
2018/11/12,青果,野菜,世田谷,キャベツ,相対,22755.0
2018/11/12,青果,野菜,北足立,キャベツ,相対,49900.0
2018/11/12,青果,野菜,多摩NT,キャベツ,相対,5930.0
2018/11/12,青果,野菜,葛西,キャベツ,相対,40100.0
2018/11/12,青果,野菜,豊洲,キャベツ,第三者等,0
2018/11/12,青果,野菜,大田,キャベツ,第三者等,10005.0
2018/11/12,青果,野菜,豊島,キャベツ,第三者等,0
2018/11/12,青果,野菜,淀橋,キャベツ,第三者等,0
2018/11/12,青果,野菜,板橋,キャベツ,第三者等,0
2018/11/12,青果,野菜,世田谷,キャベツ,第三者等,0
2018/11/12,青果,野菜,北足立,キャベツ,第三者等,0
2018/11/12,青果,野菜,多摩NT,キャベツ,第三者等,0
2018/11/12,青果,野菜,葛西,キャベツ,第三者等,0
2018/11/12,青果,野菜,豊洲,レタス,せり・入札,250.0
2018/11/12,青果,野菜,大田,レタス,せり・入札,4308.0
2018/11/12,青果,野菜,豊島,レタス,せり・入札,100.0
2018/11/12,青果,野菜,淀橋,レタス,せり・入札,0
2018/11/12,青果,野菜,板橋,レタス,せり・入札,150.0
2018/11/12,青果,野菜,世田谷,レタス,せり・入札,0
2018/11/12,青果,野菜,北足立,レタス,せり・入札,100.0
2018/11/12,青果,野菜,多摩NT,レタス,せり・入札,0
2018/11/12,青果,野菜,葛西,レタス,せり・入札,100.0
2018/11/12,青果,野菜,豊洲,レタス,相対,29372.0
2018/11/12,青果,野菜,大田,レタス,相対,130278.0
2018/11/12,青果,野菜,豊島,レタス,相対,26900.0
2018/11/12,青果,野菜,淀橋,レタス,相対,22421.0
2018/11/12,青果,野菜,板橋,レタス,相対,16150.0
2018/11/12,青果,野菜,世田谷,レタス,相対,2645.0
2018/11/12,青果,野菜,北足立,レタス,相対,23900.0
2018/11/12,青果,野菜,多摩NT,レタス,相対,3420.0
2018/11/12,青果,野菜,葛西,レタス,相対,15000.0
2018/11/12,青果,野菜,豊洲,レタス,第三者等,50.0
2018/11/12,青果,野菜,大田,レタス,第三者等,4240.0
2018/11/12,青果,野菜,豊島,レタス,第三者等,0
2018/11/12,青果,野菜,淀橋,レタス,第三者等,0
2018/11/12,青果,野菜,板橋,レタス,第三者等,0
2018/11/12,青果,野菜,世田谷,レタス,第三者等,0
2018/11/12,青果,野菜,北足立,レタス,第三者等,0
2018/11/12,青果,野菜,多摩NT,レタス,第三者等,0
2018/11/12,青果,野菜,葛西,レタス,第三者等,0
2018/11/12,青果,野菜,豊洲,はくさい,せり・入札,0
2018/11/12,青果,野菜,大田,はくさい,せり・入札,44276.0
2018/11/12,青果,野菜,豊島,はくさい,せり・入札,150.0
2018/11/12,青果,野菜,淀橋,はくさい,せり・入札,0
2018/11/12,青果,野菜,板橋,はくさい,せり・入札,180.0
2018/11/12,青果,野菜,世田谷,はくさい,せり・入札,0
2018/11/12,青果,野菜,北足立,はくさい,せり・入札,300.0
2018/11/12,青果,野菜,多摩NT,はくさい,せり・入札,0
2018/11/12,青果,野菜,葛西,はくさい,せり・入札,100.0
2018/11/12,青果,野菜,豊洲,はくさい,相対,63927.0
2018/11/12,青果,野菜,大田,はくさい,相対,300757.0
2018/11/12,青果,野菜,豊島,はくさい,相対,59850.0
2018/11/12,青果,野菜,淀橋,はくさい,相対,65011.0
2018/11/12,青果,野菜,板橋,はくさい,相対,32120.0
2018/11/12,青果,野菜,世田谷,はくさい,相対,9995.0
2018/11/12,青果,野菜,北足立,はくさい,相対,38700.0
2018/11/12,青果,野菜,多摩NT,はくさい,相対,26636.0
2018/11/12,青果,野菜,葛西,はくさい,相対,43000.0
2018/11/12,青果,野菜,豊洲,はくさい,第三者等,3920.0
2018/11/12,青果,野菜,大田,はくさい,第三者等,0
2018/11/12,青果,野菜,豊島,はくさい,第三者等,0
2018/11/12,青果,野菜,淀橋,はくさい,第三者等,0
2018/11/12,青果,野菜,板橋,はくさい,第三者等,0
2018/11/12,青果,野菜,世田谷,はくさい,第三者等,0
2018/11/12,青果,野菜,北足立,はくさい,第三者等,0
2018/11/12,青果,野菜,多摩NT,はくさい,第三者等,0
2018/11/12,青果,野菜,葛西,はくさい,第三者等,0
2018/11/12,青果,野菜,豊洲,こまつな,せり・入札,0
2018/11/12,青果,野菜,大田,こまつな,せり・入札,3461.0
2018/11/12,青果,野菜,豊島,こまつな,せり・入札,200.0
2018/11/12,青果,野菜,淀橋,こまつな,せり・入札,216.0
2018/11/12,青果,野菜,板橋,こまつな,せり・入札,300.0
2018/11/12,青果,野菜,世田谷,こまつな,せり・入札,36.0
2018/11/12,青果,野菜,北足立,こまつな,せり・入札,0
2018/11/12,青果,野菜,多摩NT,こまつな,せり・入札,0
2018/11/12,青果,野菜,葛西,こまつな,せり・入札,2900.0
2018/11/12,青果,野菜,豊洲,こまつな,相対,10960.0
2018/11/12,青果,野菜,大田,こまつな,相対,22820.0
2018/11/12,青果,野菜,豊島,こまつな,相対,4800.0
2018/11/12,青果,野菜,淀橋,こまつな,相対,4101.0
2018/11/12,青果,野菜,板橋,こまつな,相対,4200.0
2018/11/12,青果,野菜,世田谷,こまつな,相対,660.0
2018/11/12,青果,野菜,北足立,こまつな,相対,4000.0
2018/11/12,青果,野菜,多摩NT,こまつな,相対,707.0
2018/11/12,青果,野菜,葛西,こまつな,相対,1000.0
2018/11/12,青果,野菜,豊洲,こまつな,第三者等,0
2018/11/12,青果,野菜,大田,こまつな,第三者等,0
2018/11/12,青果,野菜,豊島,こまつな,第三者等,0
2018/11/12,青果,野菜,淀橋,こまつな,第三者等,0
2018/11/12,青果,野菜,板橋,こまつな,第三者等,0
2018/11/12,青果,野菜,世田谷,こまつな,第三者等,0
2018/11/12,青果,野菜,北足立,こまつな,第三者等,0
2018/11/12,青果,野菜,多摩NT,こまつな,第三者等,120.0
2018/11/12,青果,野菜,葛西,こまつな,第三者等,0
2018/11/12,青果,野菜,豊洲,ほうれんそう,せり・入札,1208.0
2018/11/12,青果,野菜,大田,ほうれんそう,せり・入札,2717.0
2018/11/12,青果,野菜,豊島,ほうれんそう,せり・入札,0
2018/11/12,青果,野菜,淀橋,ほうれんそう,せり・入札,378.0
2018/11/12,青果,野菜,板橋,ほうれんそう,せり・入札,400.0
2018/11/12,青果,野菜,世田谷,ほうれんそう,せり・入札,0
2018/11/12,青果,野菜,北足立,ほうれんそう,せり・入札,100.0
2018/11/12,青果,野菜,多摩NT,ほうれんそう,せり・入札,0
2018/11/12,青果,野菜,葛西,ほうれんそう,せり・入札,0
2018/11/12,青果,野菜,豊洲,ほうれんそう,相対,18187.0
2018/11/12,青果,野菜,大田,ほうれんそう,相対,42745.0
2018/11/12,青果,野菜,豊島,ほうれんそう,相対,10000.0
2018/11/12,青果,野菜,淀橋,ほうれんそう,相対,7191.0
2018/11/12,青果,野菜,板橋,ほうれんそう,相対,4500.0
2018/11/12,青果,野菜,世田谷,ほうれんそう,相対,2485.0
2018/11/12,青果,野菜,北足立,ほうれんそう,相対,7400.0
2018/11/12,青果,野菜,多摩NT,ほうれんそう,相対,4522.0
2018/11/12,青果,野菜,葛西,ほうれんそう,相対,2900.0
2018/11/12,青果,野菜,豊洲,ねぎ,せり・入札,430.0
2018/11/12,青果,野菜,大田,ねぎ,せり・入札,912.0
2018/11/12,青果,野菜,豊島,ねぎ,せり・入札,50.0
2018/11/12,青果,野菜,淀橋,ねぎ,せり・入札,1061.0
2018/11/12,青果,野菜,板橋,ねぎ,せり・入札,75.0
2018/11/12,青果,野菜,世田谷,ねぎ,せり・入札,0
2018/11/12,青果,野菜,北足立,ねぎ,せり・入札,100.0
2018/11/12,青果,野菜,多摩NT,ねぎ,せり・入札,0
2018/11/12,青果,野菜,葛西,ねぎ,せり・入札,100.0
2018/11/12,青果,野菜,豊洲,ねぎ,相対,37928.0
2018/11/12,青果,野菜,大田,ねぎ,相対,124726.0
2018/11/12,青果,野菜,豊島,ねぎ,相対,14950.0
2018/11/12,青果,野菜,淀橋,ねぎ,相対,20157.0
2018/11/12,青果,野菜,板橋,ねぎ,相対,14725.0
2018/11/12,青果,野菜,世田谷,ねぎ,相対,3222.0
2018/11/12,青果,野菜,北足立,ねぎ,相対,17900.0
2018/11/12,青果,野菜,多摩NT,ねぎ,相対,8145.0
2018/11/12,青果,野菜,葛西,ねぎ,相対,9400.0
2018/11/12,青果,野菜,豊洲,ねぎ,第三者等,6753.0
2018/11/12,青果,野菜,大田,ねぎ,第三者等,50.0
2018/11/12,青果,野菜,豊島,ねぎ,第三者等,0
2018/11/12,青果,野菜,淀橋,ねぎ,第三者等,0
2018/11/12,青果,野菜,板橋,ねぎ,第三者等,0
2018/11/12,青果,野菜,世田谷,ねぎ,第三者等,0
2018/11/12,青果,野菜,北足立,ねぎ,第三者等,0
2018/11/12,青果,野菜,多摩NT,ねぎ,第三者等,0
2018/11/12,青果,野菜,葛西,ねぎ,第三者等,0
2018/11/12,青果,野菜,豊洲,しゅんぎく,せり・入札,88.0
2018/11/12,青果,野菜,大田,しゅんぎく,せり・入札,398.0
2018/11/12,青果,野菜,豊島,しゅんぎく,せり・入札,0
2018/11/12,青果,野菜,淀橋,しゅんぎく,せり・入札,0
2018/11/12,青果,野菜,板橋,しゅんぎく,せり・入札,0
2018/11/12,青果,野菜,世田谷,しゅんぎく,せり・入札,0
2018/11/12,青果,野菜,北足立,しゅんぎく,せり・入札,100.0
2018/11/12,青果,野菜,多摩NT,しゅんぎく,せり・入札,0
2018/11/12,青果,野菜,葛西,しゅんぎく,せり・入札,0
2018/11/12,青果,野菜,豊洲,しゅんぎく,相対,1600.0
2018/11/12,青果,野菜,大田,しゅんぎく,相対,8539.0
2018/11/12,青果,野菜,豊島,しゅんぎく,相対,1000.0
2018/11/12,青果,野菜,淀橋,しゅんぎく,相対,1469.0
2018/11/12,青果,野菜,板橋,しゅんぎく,相対,1300.0
2018/11/12,青果,野菜,世田谷,しゅんぎく,相対,87.0
2018/11/12,青果,野菜,北足立,しゅんぎく,相対,2400.0
2018/11/12,青果,野菜,多摩NT,しゅんぎく,相対,395.0
2018/11/12,青果,野菜,葛西,しゅんぎく,相対,200.0
2018/11/12,青果,野菜,豊洲,しゅんぎく,第三者等,6.0
2018/11/12,青果,野菜,大田,しゅんぎく,第三者等,0
2018/11/12,青果,野菜,豊島,しゅんぎく,第三者等,0
2018/11/12,青果,野菜,淀橋,しゅんぎく,第三者等,0
2018/11/12,青果,野菜,板橋,しゅんぎく,第三者等,0
2018/11/12,青果,野菜,世田谷,しゅんぎく,第三者等,0
2018/11/12,青果,野菜,北足立,しゅんぎく,第三者等,0
2018/11/12,青果,野菜,多摩NT,しゅんぎく,第三者等,0
2018/11/12,青果,野菜,葛西,しゅんぎく,第三者等,0
2018/11/12,青果,野菜,豊洲,ブロッコリー,せり・入札,0
2018/11/12,青果,野菜,大田,ブロッコリー,せり・入札,1812.0
2018/11/12,青果,野菜,豊島,ブロッコリー,せり・入札,0
2018/11/12,青果,野菜,淀橋,ブロッコリー,せり・入札,0
2018/11/12,青果,野菜,板橋,ブロッコリー,せり・入札,0
2018/11/12,青果,野菜,世田谷,ブロッコリー,せり・入札,64.0
2018/11/12,青果,野菜,北足立,ブロッコリー,せり・入札,0
2018/11/12,青果,野菜,多摩NT,ブロッコリー,せり・入札,0
2018/11/12,青果,野菜,葛西,ブロッコリー,せり・入札,0
2018/11/12,青果,野菜,豊洲,ブロッコリー,相対,16497.0
2018/11/12,青果,野菜,大田,ブロッコリー,相対,76291.0
2018/11/12,青果,野菜,豊島,ブロッコリー,相対,7000.0
2018/11/12,青果,野菜,淀橋,ブロッコリー,相対,31323.0
2018/11/12,青果,野菜,板橋,ブロッコリー,相対,6600.0
2018/11/12,青果,野菜,世田谷,ブロッコリー,相対,1103.0
2018/11/12,青果,野菜,北足立,ブロッコリー,相対,12000.0
2018/11/12,青果,野菜,多摩NT,ブロッコリー,相対,5324.0
2018/11/12,青果,野菜,葛西,ブロッコリー,相対,11600.0
2018/11/12,青果,野菜,豊洲,ブロッコリー,第三者等,120.0
2018/11/12,青果,野菜,大田,ブロッコリー,第三者等,0
2018/11/12,青果,野菜,豊島,ブロッコリー,第三者等,0
2018/11/12,青果,野菜,淀橋,ブロッコリー,第三者等,0
2018/11/12,青果,野菜,板橋,ブロッコリー,第三者等,0
2018/11/12,青果,野菜,世田谷,ブロッコリー,第三者等,0
2018/11/12,青果,野菜,北足立,ブロッコリー,第三者等,0
2018/11/12,青果,野菜,多摩NT,ブロッコリー,第三者等,0
2018/11/12,青果,野菜,葛西,ブロッコリー,第三者等,0
2018/11/12,青果,野菜,豊洲,きゅうり,せり・入札,400.0
2018/11/12,青果,野菜,大田,きゅうり,せり・入札,1088.0
2018/11/12,青果,野菜,豊島,きゅうり,せり・入札,50.0
2018/11/12,青果,野菜,淀橋,きゅうり,せり・入札,0
2018/11/12,青果,野菜,板橋,きゅうり,せり・入札,75.0
2018/11/12,青果,野菜,世田谷,きゅうり,せり・入札,0
2018/11/12,青果,野菜,北足立,きゅうり,せり・入札,200.0
2018/11/12,青果,野菜,多摩NT,きゅうり,せり・入札,0
2018/11/12,青果,野菜,葛西,きゅうり,せり・入札,100.0
2018/11/12,青果,野菜,豊洲,きゅうり,相対,28699.0
2018/11/12,青果,野菜,大田,きゅうり,相対,141171.0
2018/11/12,青果,野菜,豊島,きゅうり,相対,12950.0
2018/11/12,青果,野菜,淀橋,きゅうり,相対,30676.0
2018/11/12,青果,野菜,板橋,きゅうり,相対,14625.0
2018/11/12,青果,野菜,世田谷,きゅうり,相対,16117.0
2018/11/12,青果,野菜,北足立,きゅうり,相対,18300.0
2018/11/12,青果,野菜,多摩NT,きゅうり,相対,12635.0
2018/11/12,青果,野菜,葛西,きゅうり,相対,7000.0
2018/11/12,青果,野菜,豊洲,きゅうり,第三者等,1640.0
2018/11/12,青果,野菜,大田,きゅうり,第三者等,0
2018/11/12,青果,野菜,豊島,きゅうり,第三者等,0
2018/11/12,青果,野菜,淀橋,きゅうり,第三者等,0
2018/11/12,青果,野菜,板橋,きゅうり,第三者等,0
2018/11/12,青果,野菜,世田谷,きゅうり,第三者等,0
2018/11/12,青果,野菜,北足立,きゅうり,第三者等,0
2018/11/12,青果,野菜,多摩NT,きゅうり,第三者等,0
2018/11/12,青果,野菜,葛西,きゅうり,第三者等,0
2018/11/12,青果,野菜,豊洲,かぼちゃ,相対,11600.0
2018/11/12,青果,野菜,大田,かぼちゃ,相対,64720.0
2018/11/12,青果,野菜,豊島,かぼちゃ,相対,10000.0
2018/11/12,青果,野菜,淀橋,かぼちゃ,相対,1065.0
2018/11/12,青果,野菜,板橋,かぼちゃ,相対,5000.0
2018/11/12,青果,野菜,世田谷,かぼちゃ,相対,0
2018/11/12,青果,野菜,北足立,かぼちゃ,相対,15000.0
2018/11/12,青果,野菜,多摩NT,かぼちゃ,相対,5240.0
2018/11/12,青果,野菜,葛西,かぼちゃ,相対,3800.0
2018/11/12,青果,野菜,豊洲,なす,せり・入札,160.0
2018/11/12,青果,野菜,大田,なす,せり・入札,213.0
2018/11/12,青果,野菜,豊島,なす,せり・入札,50.0
2018/11/12,青果,野菜,淀橋,なす,せり・入札,0
2018/11/12,青果,野菜,板橋,なす,せり・入札,75.0
2018/11/12,青果,野菜,世田谷,なす,せり・入札,135.0
2018/11/12,青果,野菜,北足立,なす,せり・入札,100.0
2018/11/12,青果,野菜,多摩NT,なす,せり・入札,0
2018/11/12,青果,野菜,葛西,なす,せり・入札,0
2018/11/12,青果,野菜,豊洲,なす,相対,23059.0
2018/11/12,青果,野菜,大田,なす,相対,69784.0
2018/11/12,青果,野菜,豊島,なす,相対,6950.0
2018/11/12,青果,野菜,淀橋,なす,相対,27283.0
2018/11/12,青果,野菜,板橋,なす,相対,8825.0
2018/11/12,青果,野菜,世田谷,なす,相対,1410.0
2018/11/12,青果,野菜,北足立,なす,相対,7400.0
2018/11/12,青果,野菜,多摩NT,なす,相対,1596.0
2018/11/12,青果,野菜,葛西,なす,相対,9300.0
2018/11/12,青果,野菜,豊洲,なす,第三者等,1893.0
2018/11/12,青果,野菜,大田,なす,第三者等,4.0
2018/11/12,青果,野菜,豊島,なす,第三者等,0
2018/11/12,青果,野菜,淀橋,なす,第三者等,0
2018/11/12,青果,野菜,板橋,なす,第三者等,0
2018/11/12,青果,野菜,世田谷,なす,第三者等,0
2018/11/12,青果,野菜,北足立,なす,第三者等,0
2018/11/12,青果,野菜,多摩NT,なす,第三者等,0
2018/11/12,青果,野菜,葛西,なす,第三者等,0
2018/11/12,青果,野菜,豊洲,トマト,せり・入札,243.0
2018/11/12,青果,野菜,大田,トマト,せり・入札,1946.0
2018/11/12,青果,野菜,豊島,トマト,せり・入札,32.0
2018/11/12,青果,野菜,淀橋,トマト,せり・入札,0
2018/11/12,青果,野菜,板橋,トマト,せり・入札,104.0
2018/11/12,青果,野菜,世田谷,トマト,せり・入札,0
2018/11/12,青果,野菜,北足立,トマト,せり・入札,100.0
2018/11/12,青果,野菜,多摩NT,トマト,せり・入札,0
2018/11/12,青果,野菜,葛西,トマト,せり・入札,100.0
2018/11/12,青果,野菜,豊洲,トマト,相対,27657.0
2018/11/12,青果,野菜,大田,トマト,相対,101354.0
2018/11/12,青果,野菜,豊島,トマト,相対,12968.0
2018/11/12,青果,野菜,淀橋,トマト,相対,48607.0
2018/11/12,青果,野菜,板橋,トマト,相対,18796.0
2018/11/12,青果,野菜,世田谷,トマト,相対,6554.0
2018/11/12,青果,野菜,北足立,トマト,相対,30900.0
2018/11/12,青果,野菜,多摩NT,トマト,相対,3988.0
2018/11/12,青果,野菜,葛西,トマト,相対,7000.0
2018/11/12,青果,野菜,豊洲,ミニトマト,相対,9698.0
2018/11/12,青果,野菜,大田,ミニトマト,相対,43171.0
2018/11/12,青果,野菜,豊島,ミニトマト,相対,2500.0
2018/11/12,青果,野菜,淀橋,ミニトマト,相対,12071.0
2018/11/12,青果,野菜,板橋,ミニトマト,相対,6200.0
2018/11/12,青果,野菜,世田谷,ミニトマト,相対,884.0
2018/11/12,青果,野菜,北足立,ミニトマト,相対,7000.0
2018/11/12,青果,野菜,多摩NT,ミニトマト,相対,179.0
2018/11/12,青果,野菜,葛西,ミニトマト,相対,4600.0
2018/11/12,青果,野菜,豊洲,ミニトマト,第三者等,1501.0
2018/11/12,青果,野菜,大田,ミニトマト,第三者等,0
2018/11/12,青果,野菜,豊島,ミニトマト,第三者等,0
2018/11/12,青果,野菜,淀橋,ミニトマト,第三者等,0
2018/11/12,青果,野菜,板橋,ミニトマト,第三者等,0
2018/11/12,青果,野菜,世田谷,ミニトマト,第三者等,0
2018/11/12,青果,野菜,北足立,ミニトマト,第三者等,0
2018/11/12,青果,野菜,多摩NT,ミニトマト,第三者等,0
2018/11/12,青果,野菜,葛西,ミニトマト,第三者等,0
2018/11/12,青果,野菜,豊洲,ピーマン,せり・入札,0
2018/11/12,青果,野菜,大田,ピーマン,せり・入札,1132.0
2018/11/12,青果,野菜,豊島,ピーマン,せり・入札,0
2018/11/12,青果,野菜,淀橋,ピーマン,せり・入札,568.0
2018/11/12,青果,野菜,板橋,ピーマン,せり・入札,48.0
2018/11/12,青果,野菜,世田谷,ピーマン,せり・入札,0
2018/11/12,青果,野菜,北足立,ピーマン,せり・入札,100.0
2018/11/12,青果,野菜,多摩NT,ピーマン,せり・入札,0
2018/11/12,青果,野菜,葛西,ピーマン,せり・入札,0
2018/11/12,青果,野菜,豊洲,ピーマン,相対,10552.0
2018/11/12,青果,野菜,大田,ピーマン,相対,55898.0
2018/11/12,青果,野菜,豊島,ピーマン,相対,6000.0
2018/11/12,青果,野菜,淀橋,ピーマン,相対,10800.0
2018/11/12,青果,野菜,板橋,ピーマン,相対,4652.0
2018/11/12,青果,野菜,世田谷,ピーマン,相対,1828.0
2018/11/12,青果,野菜,北足立,ピーマン,相対,6900.0
2018/11/12,青果,野菜,多摩NT,ピーマン,相対,1180.0
2018/11/12,青果,野菜,葛西,ピーマン,相対,5800.0
2018/11/12,青果,野菜,豊洲,ピーマン,第三者等,63.0
